year	added_at	is_local	primary_color	added_by.href	added_by.id	added_by.type	added_by.uri	added_by.external_urls.spotify	track.artists	track.available_markets	track.disc_number	track.duration_ms	track.episode	track.explicit	track.href	track.id	track.is_local	track.name	track.popularity	track.preview_url	track.track	track.track_number	track.type	track.uri	track.album.album_type	track.album.artists	track.album.available_markets	track.album.href	track.album.id	track.album.images	track.album.name	track.album.release_date	track.album.release_date_precision	track.album.total_tracks	track.album.type	track.album.uri	track.album.external_urls.spotify	track.external_ids.isrc	track.external_urls.spotify	video_thumbnail.url
1978	2019-06-28T01:00:38Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	276000	FALSE	FALSE	https://api.spotify.com/v1/tracks/3unwRUV5qbjMmH3NJtaODy	3unwRUV5qbjMmH3NJtaODy	FALSE	Shadow Dancing	53	NA	TRUE	1	track	spotify:track:3unwRUV5qbjMmH3NJtaODy	album			https://api.spotify.com/v1/albums/3Ru1PEQBFI88kBIWcPGGS8	3Ru1PEQBFI88kBIWcPGGS8		Shadow Dancing	1978-04-04	day	10	album	spotify:album:3Ru1PEQBFI88kBIWcPGGS8	https://open.spotify.com/album/3Ru1PEQBFI88kBIWcPGGS8	NLF057890050	https://open.spotify.com/track/3unwRUV5qbjMmH3NJtaODy	NA
1978	2019-06-28T01:01:29Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	211640	FALSE	FALSE	https://api.spotify.com/v1/tracks/33ALuUDfftTs2NEszyvJRm	33ALuUDfftTs2NEszyvJRm	FALSE	Night Fever - From ""Saturday Night Fever"" Soundtrack	59	NA	TRUE	3	track	spotify:track:33ALuUDfftTs2NEszyvJRm	compilation			https://api.spotify.com/v1/albums/6kFmH2VMMFaUrK4QhY4hLi	6kFmH2VMMFaUrK4QhY4hLi		Saturday Night Fever (The Original Movie Soundtrack)	1977-12-12	day	17	album	spotify:album:6kFmH2VMMFaUrK4QhY4hLi	https://open.spotify.com/album/6kFmH2VMMFaUrK4QhY4hLi	NLF057790035	https://open.spotify.com/track/33ALuUDfftTs2NEszyvJRm	NA
1978	2019-06-28T01:01:55Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	216286	FALSE	FALSE	https://api.spotify.com/v1/tracks/3dFR132gzO8jxD57R2gid3	3dFR132gzO8jxD57R2gid3	FALSE	You Light Up My Life	59	https://p.scdn.co/mp3-preview/7035ebe874c6ace8066938905e64cc9f650c8188?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:3dFR132gzO8jxD57R2gid3	album			https://api.spotify.com/v1/albums/0lKPC6pyYjRxi2vexd0Zua	0lKPC6pyYjRxi2vexd0Zua		You Light Up My Life	1977-07-01	day	12	album	spotify:album:0lKPC6pyYjRxi2vexd0Zua	https://open.spotify.com/album/0lKPC6pyYjRxi2vexd0Zua	USCRB9900460	https://open.spotify.com/track/3dFR132gzO8jxD57R2gid3	NA
1978	2019-06-28T01:01:34Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	284066	FALSE	FALSE	https://api.spotify.com/v1/tracks/13SpmZVSu9m6SmsQuCYpF3	13SpmZVSu9m6SmsQuCYpF3	FALSE	Stayin' Alive	38	NA	TRUE	1	track	spotify:track:13SpmZVSu9m6SmsQuCYpF3	compilation			https://api.spotify.com/v1/albums/6kFmH2VMMFaUrK4QhY4hLi	6kFmH2VMMFaUrK4QhY4hLi		Saturday Night Fever (The Original Movie Soundtrack)	1977-12-12	day	17	album	spotify:album:6kFmH2VMMFaUrK4QhY4hLi	https://open.spotify.com/album/6kFmH2VMMFaUrK4QhY4hLi	NLF057790034	https://open.spotify.com/track/13SpmZVSu9m6SmsQuCYpF3	NA
1978	2019-06-28T01:02:08Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	296826	FALSE	FALSE	https://api.spotify.com/v1/tracks/2DizXuCkbDsLcGYu0XtE1I	2DizXuCkbDsLcGYu0XtE1I	FALSE	Kiss You All Over	44	https://p.scdn.co/mp3-preview/457a69111bf5a440b5eac9d5af825b8de4346694?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	5	track	spotify:track:2DizXuCkbDsLcGYu0XtE1I	album			https://api.spotify.com/v1/albums/5LqH5E2B4PUklSMj49IMjj	5LqH5E2B4PUklSMj49IMjj		Mixed Emotions	1978-01-01	day	9	album	spotify:album:5LqH5E2B4PUklSMj49IMjj	https://open.spotify.com/album/5LqH5E2B4PUklSMj49IMjj	USCRB0606981	https://open.spotify.com/track/2DizXuCkbDsLcGYu0XtE1I	NA
1978	2019-06-28T01:01:43Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	243933	FALSE	FALSE	https://api.spotify.com/v1/tracks/33bD5jxbWerSiP9dUNSPTL	33bD5jxbWerSiP9dUNSPTL	FALSE	How Deep Is Your Love	35	NA	TRUE	2	track	spotify:track:33bD5jxbWerSiP9dUNSPTL	compilation			https://api.spotify.com/v1/albums/6kFmH2VMMFaUrK4QhY4hLi	6kFmH2VMMFaUrK4QhY4hLi		Saturday Night Fever (The Original Movie Soundtrack)	1977-12-12	day	17	album	spotify:album:6kFmH2VMMFaUrK4QhY4hLi	https://open.spotify.com/album/6kFmH2VMMFaUrK4QhY4hLi	NLF057790012	https://open.spotify.com/track/33bD5jxbWerSiP9dUNSPTL	NA
1978	2021-04-15T15:16:08Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	255845	FALSE	FALSE	https://api.spotify.com/v1/tracks/41sGGCCoHI2GLV9qadX80A	41sGGCCoHI2GLV9qadX80A	FALSE	Baby Come Back	71	NA	TRUE	2	track	spotify:track:41sGGCCoHI2GLV9qadX80A	album			https://api.spotify.com/v1/albums/1uZ7slfpVTucDk922Btj5B	1uZ7slfpVTucDk922Btj5B		Player	1977-09-01	day	10	album	spotify:album:1uZ7slfpVTucDk922Btj5B	https://open.spotify.com/album/1uZ7slfpVTucDk922Btj5B	NLF057790013	https://open.spotify.com/track/41sGGCCoHI2GLV9qadX80A	NA
1978	2019-06-28T01:00:47Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	255960	FALSE	FALSE	https://api.spotify.com/v1/tracks/5WdF8jm3hBNi1t9qlqdjsE	5WdF8jm3hBNi1t9qlqdjsE	FALSE	(Love Is) Thicker Than Water	49	NA	TRUE	6	track	spotify:track:5WdF8jm3hBNi1t9qlqdjsE	album			https://api.spotify.com/v1/albums/3yBKvLLgqZfNTNtoUnq0Uf	3yBKvLLgqZfNTNtoUnq0Uf		Flowing Rivers	1977-09-09	day	10	album	spotify:album:3yBKvLLgqZfNTNtoUnq0Uf	https://open.spotify.com/album/3yBKvLLgqZfNTNtoUnq0Uf	NLF057790041	https://open.spotify.com/track/5WdF8jm3hBNi1t9qlqdjsE	NA
1978	2019-06-28T01:04:05Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	338320	FALSE	FALSE	https://api.spotify.com/v1/tracks/07NrCEN3egNvw8td2LxqJO	07NrCEN3egNvw8td2LxqJO	FALSE	Boogie Oogie Oogie - Remastered 2004	54	NA	TRUE	1	track	spotify:track:07NrCEN3egNvw8td2LxqJO	album			https://api.spotify.com/v1/albums/4QJA3YXQdpLhuIztkSgrpo	4QJA3YXQdpLhuIztkSgrpo		A Taste Of Honey	1978	year	12	album	spotify:album:4QJA3YXQdpLhuIztkSgrpo	https://open.spotify.com/album/4QJA3YXQdpLhuIztkSgrpo	USCA20400123	https://open.spotify.com/track/07NrCEN3egNvw8td2LxqJO	NA
1978	2019-06-28T01:04:50Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	217426	FALSE	FALSE	https://api.spotify.com/v1/tracks/4ztwMHfPZhPoruZdBbgriM	4ztwMHfPZhPoruZdBbgriM	FALSE	Three Times A Lady	58	NA	TRUE	4	track	spotify:track:4ztwMHfPZhPoruZdBbgriM	compilation			https://api.spotify.com/v1/albums/5ZsWgDWvZ2luAHlczO8h2o	5ZsWgDWvZ2luAHlczO8h2o		All The Great Love Songs	1985	year	14	album	spotify:album:5ZsWgDWvZ2luAHlczO8h2o	https://open.spotify.com/album/5ZsWgDWvZ2luAHlczO8h2o	USMO17800521	https://open.spotify.com/track/4ztwMHfPZhPoruZdBbgriM	NA
1978	2019-06-28T01:05:04Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	205733	FALSE	FALSE	https://api.spotify.com/v1/tracks/74t6ZmO6Vzq553l2zRgdhs	74t6ZmO6Vzq553l2zRgdhs	FALSE	Grease	0	NA	TRUE	1	track	spotify:track:74t6ZmO6Vzq553l2zRgdhs	compilation			https://api.spotify.com/v1/albums/3ku54lKW19XjXwhNkNdtzZ	3ku54lKW19XjXwhNkNdtzZ		Grease	1978-09-14	day	24	album	spotify:album:3ku54lKW19XjXwhNkNdtzZ	https://open.spotify.com/album/3ku54lKW19XjXwhNkNdtzZ	NLF057890001	https://open.spotify.com/track/74t6ZmO6Vzq553l2zRgdhs	NA
1978	2019-06-28T01:05:32Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	233893	FALSE	FALSE	https://api.spotify.com/v1/tracks/08kvJTpcthAvvvW0BAcGHN	08kvJTpcthAvvvW0BAcGHN	FALSE	I Go Crazy	57	https://p.scdn.co/mp3-preview/07e18a050d034fb0f665286f2d0204f03a554fdb?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	1	track	spotify:track:08kvJTpcthAvvvW0BAcGHN	album			https://api.spotify.com/v1/albums/4HNv2JkhmTpa346v8KeazE	4HNv2JkhmTpa346v8KeazE		Singer of Songs, Teller of Tales	1977-03-17	day	10	album	spotify:album:4HNv2JkhmTpa346v8KeazE	https://open.spotify.com/album/4HNv2JkhmTpa346v8KeazE	USSM17701034	https://open.spotify.com/track/08kvJTpcthAvvvW0BAcGHN	NA
1978	2019-06-28T01:05:48Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	169840	FALSE	FALSE	https://api.spotify.com/v1/tracks/1pViOt8zA2rl2NfHeDGnyD	1pViOt8zA2rl2NfHeDGnyD	FALSE	You're The One That I Want	0	NA	TRUE	4	track	spotify:track:1pViOt8zA2rl2NfHeDGnyD	compilation			https://api.spotify.com/v1/albums/3ku54lKW19XjXwhNkNdtzZ	3ku54lKW19XjXwhNkNdtzZ		Grease	1978-09-14	day	24	album	spotify:album:3ku54lKW19XjXwhNkNdtzZ	https://open.spotify.com/album/3ku54lKW19XjXwhNkNdtzZ	NLF057890004	https://open.spotify.com/track/1pViOt8zA2rl2NfHeDGnyD	NA
1978	2019-06-28T01:06:00Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	237293	FALSE	FALSE	https://api.spotify.com/v1/tracks/1TSehAcbBAcmZlSNMjmf6U	1TSehAcbBAcmZlSNMjmf6U	FALSE	Emotion	59	https://p.scdn.co/mp3-preview/696c5aff065d0995046fd370fda743acda1a1a01?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	3	track	spotify:track:1TSehAcbBAcmZlSNMjmf6U	album			https://api.spotify.com/v1/albums/3eMoXktkFOAWgM9WsW6Zci	3eMoXktkFOAWgM9WsW6Zci		Emotion	1977-12-06	day	10	album	spotify:album:3eMoXktkFOAWgM9WsW6Zci	https://open.spotify.com/album/3eMoXktkFOAWgM9WsW6Zci	USS8D7820038	https://open.spotify.com/track/1TSehAcbBAcmZlSNMjmf6U	NA
1978	2019-06-28T01:06:13Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	236093	FALSE	FALSE	https://api.spotify.com/v1/tracks/7KvIISis7A5QHzXrlylnJD	7KvIISis7A5QHzXrlylnJD	FALSE	Lay Down Sally	35	NA	TRUE	3	track	spotify:track:7KvIISis7A5QHzXrlylnJD	album			https://api.spotify.com/v1/albums/2c0bqDdHYpcyd8eQp55tbO	2c0bqDdHYpcyd8eQp55tbO		Slowhand 35th Anniversary	1977-11-01	day	9	album	spotify:album:2c0bqDdHYpcyd8eQp55tbO	https://open.spotify.com/album/2c0bqDdHYpcyd8eQp55tbO	NLF057790026	https://open.spotify.com/track/7KvIISis7A5QHzXrlylnJD	NA
1978	2019-06-28T01:06:22Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	288666	FALSE	FALSE	https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR	3hJLKtTpgct9Y9wKww0BiR	FALSE	Miss You - Remastered	72	NA	TRUE	1	track	spotify:track:3hJLKtTpgct9Y9wKww0BiR	album			https://api.spotify.com/v1/albums/1Jv2AqzhgsduUik2p4k3cS	1Jv2AqzhgsduUik2p4k3cS		Some Girls	1978-06-09	day	10	album	spotify:album:1Jv2AqzhgsduUik2p4k3cS	https://open.spotify.com/album/1Jv2AqzhgsduUik2p4k3cS	GBCJN7800001	https://open.spotify.com/track/3hJLKtTpgct9Y9wKww0BiR	NA
1978	2019-06-28T01:06:35Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	290573	FALSE	FALSE	https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH	49MHCPzvMLXhRjDantBMVH	FALSE	Just the Way You Are	73	https://p.scdn.co/mp3-preview/3dba540dafbc6039399332c8b8389b4bd0b99070?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	3	track	spotify:track:49MHCPzvMLXhRjDantBMVH	album			https://api.spotify.com/v1/albums/1Mhn9VosyjtWn4dMPFlna6	1Mhn9VosyjtWn4dMPFlna6		The Stranger (Legacy Edition)	1977	year	21	album	spotify:album:1Mhn9VosyjtWn4dMPFlna6	https://open.spotify.com/album/1Mhn9VosyjtWn4dMPFlna6	USSM17700371	https://open.spotify.com/track/49MHCPzvMLXhRjDantBMVH	NA
1978	2019-06-28T01:06:48Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	344773	FALSE	FALSE	https://api.spotify.com/v1/tracks/73JqQIGZUZxCVfY54RSpCH	73JqQIGZUZxCVfY54RSpCH	FALSE	With A Little Luck - Remastered 1993	0	NA	TRUE	9	track	spotify:track:73JqQIGZUZxCVfY54RSpCH	album			https://api.spotify.com/v1/albums/5zh2BzO2n6tSpZe0PgZc8v	5zh2BzO2n6tSpZe0PgZc8v		London Town	1978-03-31	day	14	album	spotify:album:5zh2BzO2n6tSpZe0PgZc8v	https://open.spotify.com/album/5zh2BzO2n6tSpZe0PgZc8v	GBCCS0700630	https://open.spotify.com/track/73JqQIGZUZxCVfY54RSpCH	NA
1978	2019-06-28T01:07:03Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	178066	FALSE	FALSE	https://api.spotify.com/v1/tracks/7hIo2An8IJ0gBtzogU7Lud	7hIo2An8IJ0gBtzogU7Lud	FALSE	If I Can't Have You	51	NA	TRUE	5	track	spotify:track:7hIo2An8IJ0gBtzogU7Lud	compilation			https://api.spotify.com/v1/albums/6kFmH2VMMFaUrK4QhY4hLi	6kFmH2VMMFaUrK4QhY4hLi		Saturday Night Fever (The Original Movie Soundtrack)	1977-12-12	day	17	album	spotify:album:6kFmH2VMMFaUrK4QhY4hLi	https://open.spotify.com/album/6kFmH2VMMFaUrK4QhY4hLi	NLF057790003	https://open.spotify.com/track/7hIo2An8IJ0gBtzogU7Lud	NA
1978	2019-06-28T01:08:23Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	227106	FALSE	FALSE	https://api.spotify.com/v1/tracks/0YnjpvsQGmPMgwMutsIT40	0YnjpvsQGmPMgwMutsIT40	FALSE	Dance, Dance, Dance (Yowsah, Yowsah, Yowsah) - Edit	29	https://p.scdn.co/mp3-preview/bfbbd02565a70b87abbbc8214cbcbfd2daaa10e2?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	3	track	spotify:track:0YnjpvsQGmPMgwMutsIT40	compilation			https://api.spotify.com/v1/albums/0VpPfXytCLshrjZFHKQHyc	0VpPfXytCLshrjZFHKQHyc		Les Plus Grands Success De Chic - Chic's Greatest Hits	1979	year	7	album	spotify:album:0VpPfXytCLshrjZFHKQHyc	https://open.spotify.com/album/0VpPfXytCLshrjZFHKQHyc	USAT20300832	https://open.spotify.com/track/0YnjpvsQGmPMgwMutsIT40	NA
1978	2019-06-28T01:08:49Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	212226	FALSE	FALSE	https://api.spotify.com/v1/tracks/6C2nRgaujO84uuHZkaXcZQ	6C2nRgaujO84uuHZkaXcZQ	FALSE	Feels So Good - Single Version	50	NA	TRUE	1	track	spotify:track:6C2nRgaujO84uuHZkaXcZQ	album			https://api.spotify.com/v1/albums/5XE8vtggnS9ZkYHcozaTkf	5XE8vtggnS9ZkYHcozaTkf		A&M Gold Series	1991-02-18	day	13	album	spotify:album:5XE8vtggnS9ZkYHcozaTkf	https://open.spotify.com/album/5XE8vtggnS9ZkYHcozaTkf	USUMG9900628	https://open.spotify.com/track/6C2nRgaujO84uuHZkaXcZQ	NA
1978	2019-06-28T01:11:08Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	215092	FALSE	FALSE	https://api.spotify.com/v1/tracks/4F1DV1FrB68LNpmlvQs01N	4F1DV1FrB68LNpmlvQs01N	FALSE	Hot Child in the City - Extended Remix	50	https://p.scdn.co/mp3-preview/a650179b835c3b7c0dc29d6d89bdc6e98b287f35?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	13	track	spotify:track:4F1DV1FrB68LNpmlvQs01N	album			https://api.spotify.com/v1/albums/2Hzyc4osezk4ZYv0KaJeOS	2Hzyc4osezk4ZYv0KaJeOS		Rock America	1980	year	13	album	spotify:album:2Hzyc4osezk4ZYv0KaJeOS	https://open.spotify.com/album/2Hzyc4osezk4ZYv0KaJeOS	FR6V81664128	https://open.spotify.com/track/4F1DV1FrB68LNpmlvQs01N	NA
1978	2019-06-28T01:12:07Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	227533	FALSE	FALSE	https://api.spotify.com/v1/tracks/58gcsPyG1xsD4uNtDiMC4c	58gcsPyG1xsD4uNtDiMC4c	FALSE	Love Is Like Oxygen	45	NA	TRUE	13	track	spotify:track:58gcsPyG1xsD4uNtDiMC4c	compilation			https://api.spotify.com/v1/albums/7I5IWDrFPKeqhRSnd6QrXG	7I5IWDrFPKeqhRSnd6QrXG		Best Of Sweet	1993-01-01	day	16	album	spotify:album:7I5IWDrFPKeqhRSnd6QrXG	https://open.spotify.com/album/7I5IWDrFPKeqhRSnd6QrXG	USCA29300745	https://open.spotify.com/track/58gcsPyG1xsD4uNtDiMC4c	NA
1978	2019-06-28T01:12:25Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	212000	FALSE	FALSE	https://api.spotify.com/v1/tracks/6XwmOknVeAwN3OQv1lIzCc	6XwmOknVeAwN3OQv1lIzCc	FALSE	It's a Heartache	0	NA	TRUE	1	track	spotify:track:6XwmOknVeAwN3OQv1lIzCc	album			https://api.spotify.com/v1/albums/5Z4U2T75N260P60v0LA2Kv	5Z4U2T75N260P60v0LA2Kv		Natural Force	1978	year	10	album	spotify:album:5Z4U2T75N260P60v0LA2Kv	https://open.spotify.com/album/5Z4U2T75N260P60v0LA2Kv	FR6V81286030	https://open.spotify.com/track/6XwmOknVeAwN3OQv1lIzCc	NA
1978	2019-06-28T01:13:17Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	121973	FALSE	FALSE	https://api.spotify.com/v1/tracks/0a9sd6MEXZXIPHk0fAxpZ4	0a9sd6MEXZXIPHk0fAxpZ4	FALSE	We Will Rock You	60	NA	TRUE	1	track	spotify:track:0a9sd6MEXZXIPHk0fAxpZ4	album			https://api.spotify.com/v1/albums/3TKTjR4E3LAMfRsPeRsNhT	3TKTjR4E3LAMfRsPeRsNhT		News Of The World	1977-10-28	day	12	album	spotify:album:3TKTjR4E3LAMfRsPeRsNhT	https://open.spotify.com/album/3TKTjR4E3LAMfRsPeRsNhT	GBCEE7700017	https://open.spotify.com/track/0a9sd6MEXZXIPHk0fAxpZ4	NA
1978	2019-06-28T01:13:25Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	180666	FALSE	FALSE	https://api.spotify.com/v1/tracks/4kzvAGJirpZ9ethvKZdJtg	4kzvAGJirpZ9ethvKZdJtg	FALSE	We Are The Champions	57	NA	TRUE	2	track	spotify:track:4kzvAGJirpZ9ethvKZdJtg	album			https://api.spotify.com/v1/albums/3TKTjR4E3LAMfRsPeRsNhT	3TKTjR4E3LAMfRsPeRsNhT		News Of The World	1977-10-28	day	12	album	spotify:album:3TKTjR4E3LAMfRsPeRsNhT	https://open.spotify.com/album/3TKTjR4E3LAMfRsPeRsNhT	GBCEE7700016	https://open.spotify.com/track/4kzvAGJirpZ9ethvKZdJtg	NA
1978	2019-06-28T01:18:57Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	365626	FALSE	FALSE	https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP	5gOd6zDC8vhlYjqbQdJVWP	FALSE	Baker Street	71	https://p.scdn.co/mp3-preview/624385519f6986ace940c37d1edd99d5b7d8a262?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	2	track	spotify:track:5gOd6zDC8vhlYjqbQdJVWP	album			https://api.spotify.com/v1/albums/35yZZTWeSrszSKjRlFETwf	35yZZTWeSrszSKjRlFETwf		City to City	1978	year	10	album	spotify:album:35yZZTWeSrszSKjRlFETwf	https://open.spotify.com/album/35yZZTWeSrszSKjRlFETwf	GBAYE7800619	https://open.spotify.com/track/5gOd6zDC8vhlYjqbQdJVWP	NA
1978	2019-06-28T01:19:14Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	193440	FALSE	FALSE	https://api.spotify.com/v1/tracks/7qUTZEf6bgiApJEXpMAH5y	7qUTZEf6bgiApJEXpMAH5y	FALSE	Can't Smile Without You	64	https://p.scdn.co/mp3-preview/3683d7b0c1bb847a0816dfcc5e17a76cfa287d9d?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	4	track	spotify:track:7qUTZEf6bgiApJEXpMAH5y	album			https://api.spotify.com/v1/albums/1ILknbSc8Ll0TqA8oJKkNV	1ILknbSc8Ll0TqA8oJKkNV		Even Now	1978	year	14	album	spotify:album:1ILknbSc8Ll0TqA8oJKkNV	https://open.spotify.com/album/1ILknbSc8Ll0TqA8oJKkNV	USAR17700175	https://open.spotify.com/track/7qUTZEf6bgiApJEXpMAH5y	NA
1978	2019-06-28T01:20:16Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			2	180346	FALSE	FALSE	https://api.spotify.com/v1/tracks/7c8tlriQMBusKSsXMg8fHm	7c8tlriQMBusKSsXMg8fHm	FALSE	Too Much, Too Little, Too Late (with Deniece Williams)	34	https://p.scdn.co/mp3-preview/bc761175af1427527d255da9ece027f5385c4570?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	6	track	spotify:track:7c8tlriQMBusKSsXMg8fHm	compilation			https://api.spotify.com/v1/albums/4KM9hhWCgasx9j7y3NogNv	4KM9hhWCgasx9j7y3NogNv		The Essential Johnny Mathis	2004-05-04	day	40	album	spotify:album:4KM9hhWCgasx9j7y3NogNv	https://open.spotify.com/album/4KM9hhWCgasx9j7y3NogNv	USSM10008387	https://open.spotify.com/track/7c8tlriQMBusKSsXMg8fHm	NA
1978	2019-06-28T01:20:40Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	319226	FALSE	FALSE	https://api.spotify.com/v1/tracks/3HOgUlwPDsh0kEFnbr5EL5	3HOgUlwPDsh0kEFnbr5EL5	FALSE	Dance with Me	40	https://p.scdn.co/mp3-preview/acac3d81820fee294d6222e3e6522dd6fe81e00a?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	6	track	spotify:track:3HOgUlwPDsh0kEFnbr5EL5	album			https://api.spotify.com/v1/albums/695VLbj5jBedIECX1KcrIF	695VLbj5jBedIECX1KcrIF		A Fantasy Love Affair	1977	year	8	album	spotify:album:695VLbj5jBedIECX1KcrIF	https://open.spotify.com/album/695VLbj5jBedIECX1KcrIF	USRH10551512	https://open.spotify.com/track/3HOgUlwPDsh0kEFnbr5EL5	NA
1978	2019-06-28T01:20:54Z	FALSE	NA	https://api.spotify.com/v1/users/groovieshark	groovieshark	user	spotify:user:groovieshark	https://open.spotify.com/user/groovieshark			1	324440	FALSE	FALSE	https://api.spotify.com/v1/tracks/2ph0hzV1kCVhR82E2La4q5	2ph0hzV1kCVhR82E2La4q5	FALSE	Two Out of Three Ain't Bad	63	https://p.scdn.co/mp3-preview/6e2549dae0bbbb8194e397545e64ad61f5284e9f?cid=edcc2c4666f64421bf98439ad7daa85f	TRUE	5	track	spotify:track:2ph0hzV1kCVhR82E2La4q5	album			https://api.spotify.com/v1/albums/6mvI80w5r78niBmwtu7RF9	6mvI80w5r78niBmwtu7RF9		Bat Out Of Hell	1977-10-21	day	7	album	spotify:album:6mvI80w5r78niBmwtu7RF9	https://open.spotify.com/album/6mvI80w5r78niBmwtu7RF9	USSM11206828	https://open.spotify.com/track/2ph0hzV1kCVhR82E2La4q5	NA
